name,brand,category,price,claim_type,kcal,sugar_g,carb_g,sweeteners(쉼표구분),allergens(쉼표구분),stock,image_url,nutrition_facts_url,verification_source(제품 상세페이지 URL)
마운틴듀제로슈거,롯데칠성음료,음료,,무당류,0,0,0.01,"아스파탐,아세설팜칼륨,아라비아검",,50,https://zerofinder.co.kr/public/products/original/0KVQ7NMBB0R00.png,,https://zerofinder.co.kr/product/0PCZ4B7GKWRW4
토레타! 제로,해태에이치티비,음료,,무당류,1,0,0.2,"수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KVQ79WZQWR00.png,,https://zerofinder.co.kr/product/0PCZ71C283DY4
진로토닉워터 제로,상일,음료,,저당류,10,2,9.7,"수크랄로스,아세설팜칼륨,알룰로스,효소처리스테비아,사카린나트륨",,50,https://zerofinder.co.kr/public/products/original/0KVQ60FSQWR00.png,,https://zerofinder.co.kr/product/0PCZ71C285X5B
스프라이트 제로 Chill,오케이에프음료 ,음료,,무당류,0,0,0,"수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KVQ5FHP4GR00.png,,https://zerofinder.co.kr/product/0PCZ71C287HSX
제로 복숭아 아이스티, 대상다이브스,간식/디저트,,무당류,3,0,20.6,"수크랄로스,에리스리톨",,50,https://zerofinder.co.kr/public/products/original/0KVQ50DBT0R00.png,,https://zerofinder.co.kr/product/0PCZ71C28FD1S
제로 티베이스 납작복숭아,서울팩토리,음료,,무당류,7,0.49,36.98,"수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KVQ16WEP8R00.png,,https://zerofinder.co.kr/product/0PCZ71C28S6KX
파워에이드 제로 라임향,해태에이치티비,음료,,무당류,1,0,0.3,"수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KVPZ6S7WCR00.png,,https://zerofinder.co.kr/product/0PCZ71C292RF7
썬키스트 제로 복숭아레몬 소다,건강한사람들  2사업장,음료,,무당류,0,0,2.67,"수크랄로스,아세설팜칼륨,알룰로스,D-소비톨액",,50,https://zerofinder.co.kr/public/products/original/0KVPXC04BWR00.png,,https://zerofinder.co.kr/product/0PCZ71C297MFB
환타 제로 파인애플향,코카콜라음료,음료,,무당류,0,0,0,"수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KVPWZ64SMR00.png,,https://zerofinder.co.kr/product/0PCZ71C29BPV3
환타 제로 상큼 피치,대경사과원예농협음료가공공장,음료,,무당류,1,0,0.26,"수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KVPWR7F2RR00.png,,https://zerofinder.co.kr/product/0PCZ71C29CK7N
클룹 제로소다 복숭아,오케이에프음료,음료,,무당류,1,0,3.2,"수크랄로스,아세설팜칼륨,에리스리톨",,50,https://zerofinder.co.kr/public/products/original/0KVPVJDYAMR00.png,,https://zerofinder.co.kr/product/0PCZ71C29EEM1
웰치 제로 그레이프맛,보해양조,음료,,무당류,0,0,2.25,알룰로스,,50,https://zerofinder.co.kr/public/products/original/0KVPTGK4H4R00.png,,https://zerofinder.co.kr/product/0PCZ71C29GZRT
초코헬스 제로넛츠,립사이팅,간식/디저트,,무당류,580,0,48,"스테비아,D-말티톨",,50,https://zerofinder.co.kr/public/products/original/0KVPSK34SRR00.png,,https://zerofinder.co.kr/product/0PCZ71C29QJE1
스프라이트 제로,튤립인터내셔널,음료,,무당류,0,0,0,"수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KVPS9H014R00.png,,https://zerofinder.co.kr/product/0PCZ71C29YRMR
닥터케어 당코치 제로,종근당건강,건강기능식품,,무당류,50,0,5,"수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KVPRRNZGCR00.png,,https://zerofinder.co.kr/product/0PCZ71C2A3A67
후레쉬 알로에 제로슈가,웅진식품,음료,,무당류,2,0,2.4,에리스리톨,,50,https://zerofinder.co.kr/public/products/original/0KVPRHPZ58R00.png,,https://zerofinder.co.kr/product/0PCZ71C2A5VJD
제로블리 오렌지,엠디에스코리아4공장,간식/디저트,,무당류,8,0,16.67,"수크랄로스,에리스리톨,효소처리스테비아",,50,https://zerofinder.co.kr/public/products/original/0KVPQQ858XM00.png,,https://zerofinder.co.kr/product/0PCZ71C2AKT1K
클룹 스프린트 에너지 애플블라스트 제로,오케이에프음료,음료,,무당류,4,0,0.8,"수크랄로스,아세설팜칼륨,에리스리톨",,50,https://zerofinder.co.kr/public/products/original/0KVPQFXJNSM00.png,,https://zerofinder.co.kr/product/0PCZ71C2FRE3S
피에르 제로 시그니처 에퍼베슨트 샤르도네,LESJARDINSDEL'ORBRIE,기타,,,60,15,15,,,50,https://zerofinder.co.kr/public/products/original/0KVP8GGJDCW00.png,,https://zerofinder.co.kr/product/0PCZ71C2CFXBM
바르닭 제로당 소스품은 닭가슴살 탄두리맛, 에스엘푸드,육가공품,,무당류,149,0.33,5.37,효소처리스테비아,,50,https://zerofinder.co.kr/public/products/original/0KVP32JJNF800.png,,https://zerofinder.co.kr/product/0PCZ71C2C65A6
바르닭 제로당 소스품은 닭가슴살 바질맛,바르닭,육가공품,,무당류,148,0,5.4,효소처리스테비아,,50,https://zerofinder.co.kr/public/products/original/0KVP2YQGSB800.png,,https://zerofinder.co.kr/product/0PCZ71C2CGKZZ
꼬기다 닭가슴살 제로 화이트어니언맛,미가온푸드,육가공품,,무당류,140,0.37,4.48,알룰로스,,50,https://zerofinder.co.kr/public/products/original/0KVP2W3YHQ800.png,,https://zerofinder.co.kr/product/0PCZ71C2D37VP
꼬기다 닭가슴살 제로 하이라이스맛,미가온푸드,육가공품,,무당류,104,0.24,3.77,에리스리톨,,50,https://zerofinder.co.kr/public/products/original/0KVP2RBBVZ800.png,,https://zerofinder.co.kr/product/0PCZ71C2FPWHV
꼬기다 닭가슴살 제로 참숯바베큐맛,미가온푸드,육가공품,,무당류,117,0.23,5.65,에리스리톨,,50,https://zerofinder.co.kr/public/products/original/0KVP2NEJHQ800.png,,https://zerofinder.co.kr/product/0PCZ71C2DPB8N
바르닭 제로당 소스품은 닭가슴살 닭갈비맛, 에스엘푸드,육가공품,,무당류,158,0,7.17,효소처리스테비아,,50,https://zerofinder.co.kr/public/products/original/0KVP2D7WJZ800.png,,https://zerofinder.co.kr/product/0PCZ71C2DVXT1
르쎄떼 제로슈가 피치 블랙티 파우더,아름터,기타,,무당류,30,0,97,"수크랄로스,에리스리톨,효소처리스테비아",,50,https://zerofinder.co.kr/public/products/original/0KVNYQY287800.png,,https://zerofinder.co.kr/product/0PCZ71C2EW9K5
디보션 식물성 제로 콜레스테롤 왕교자 찐새우맛,엄지식품,즉석식품,,저당류,140,1.19,20.95,,,50,https://zerofinder.co.kr/public/products/original/0KVNY9Y8EV800.png,,https://zerofinder.co.kr/product/0PCNV3FZGJ3FS
설탕대신 알룰로스를 사용하여 만든 제로슈가 소불고기,푸드랩플러스,육가공품,,무당류,154,0.3,11.1,,,50,https://zerofinder.co.kr/public/products/original/0KVNY6JGRZ800.png,,https://zerofinder.co.kr/product/0PCNV3FZKSRVA
바르닭 제로당 소스품은 닭가슴살 블랙페퍼맛,에스엘푸드,육가공품,,무당류,160,0,8.71,효소처리스테비아,,50,https://zerofinder.co.kr/public/products/original/0KVNXMCA33800.png,,https://zerofinder.co.kr/product/0PCZ71C2EHB2Q
제로슈가 안동식 찜닭,한강식품,육가공품,,무당류,219,0,10.15,,,50,https://zerofinder.co.kr/public/products/original/0KVNX8YA2V800.png,,https://zerofinder.co.kr/product/0PCNV3FZ2CPY6
제로당 소스퐁닭 버터커리, 와이앤비푸드,육가공품,,무당류,95,0,4,,,50,https://zerofinder.co.kr/public/products/original/0KVNWY32DZ800.png,,https://zerofinder.co.kr/product/0PCNV3FZ862Z1
"7days 제로 곤약젤리, 자두맛",자임에프앤비,간식/디저트,4290,무당류,3,0,7.6,에리스리톨,,50,https://zerofinder.co.kr/public/products/original/0KVNRK4GTQG00.png,https://zerofinder.co.kr/public/nutritionfacts/0KYX39QN6TW00.png,https://zerofinder.co.kr/product/0PCNV3FZAFC4E
모구모구 나타데코코 제로슈가 트로피칼딜라이트 플래버 드링크,SAPPE PUBLIC COMPANY LIMITED,음료,,무당류,8,0,2,,,50,https://zerofinder.co.kr/public/products/original/0KVNRCXZWZG00.png,,https://zerofinder.co.kr/product/0PCNV3FZK3X4M
알파CD제로컷,비오팜,기타,,저당류,371,4.56,92.25,효소처리스테비아,,50,https://zerofinder.co.kr/public/products/original/0KVNR66C0VW00.png,,https://zerofinder.co.kr/product/0PCZ71C2ARS08
초록매실 스파클링 제로,웅진,음료,,무당류,0,0,1.71,"수크랄로스,아세설팜칼륨,에리스리톨",,50,https://zerofinder.co.kr/public/products/original/0KVNQHE46BW00.png,,https://zerofinder.co.kr/product/0PCZ71C2AZVM0
제로 티베이스 캐모마일 사과향,서울팩토리,음료,,무당류,5,0.24,40.01,"수크랄로스,아세설팜칼륨,알룰로스,D-소비톨액",,50,https://zerofinder.co.kr/public/products/original/0KVNQ0VM2VW00.png,,https://zerofinder.co.kr/product/0PCZ71C2BATYT
클룹 애사비소다 오리지널 제로,보해양조 장성공장,음료,,무당류,3,0,0.64,알룰로스,,50,https://zerofinder.co.kr/public/products/original/0KVNPP58SQW00.png,,https://zerofinder.co.kr/product/0PCZ71C2BEAR9
클룹 스프린트 에너지 레몬부스트 제로,오케이에프음료,음료,,무당류,4,0,0.8,"수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KVNPAFW0VW00.png,,https://zerofinder.co.kr/product/0PCZ71C2C0NTH
닥터 페퍼 제로 스트로베리크림향,동아에코팩,음료,,무당류,0,0,0,"수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KVNNZCXAQW00.png,,https://zerofinder.co.kr/product/0PCZ71C2CTBB6
클룹 애사비소다 레몬비니거 제로,보해양조 장성공장,음료,,무당류,3,0,0.61,알룰로스,,50,https://zerofinder.co.kr/public/products/original/0KVNNAE8ZZW00.png,,https://zerofinder.co.kr/product/0PCZ71C2DE4S4
클룹 스프린트 에너지 사우어베리 제로,오케이에프음료,음료,,무당류,4,0,0.8,"수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KVNKRXP0QW00.png,,https://zerofinder.co.kr/product/0PCZ71C2F4BN3
"7days 제로 곤약젤리, 청포도맛",자임에프앤비,간식/디저트,,무당류,2,0,7.5,에리스리톨,,50,https://zerofinder.co.kr/public/products/original/0KVNB57JNKG00.png,,https://zerofinder.co.kr/product/0PCNV3FZAFX4D
제로 티베이스 납작복숭아 망고향,서울팩토리,음료,,무당류,9,0.46,38,"수크랄로스,아세설팜칼륨,알룰로스",,50,https://zerofinder.co.kr/public/products/original/0KTRCSPSY3C00.png,,https://zerofinder.co.kr/product/0PCZ71C2EM2PB
